[DEBUG] main.cpp:25:main(): expectedPointsAmount = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.060m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.177
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.240s | Y: 0.008m | X: 0.082 | VY: -0.043 | VX: 0.459 | AY: 0.000 | AX: 0.000 | distance = 0.020

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.250s | Y: 0.008m | X: 0.087 | VY: -0.049 | VX: 0.471 | AY: 0.000 | AX: 0.000 | distance = 0.015

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.260s | Y: 0.007m | X: 0.092 | VY: -0.054 | VX: 0.480 | AY: 0.000 | AX: 0.000 | distance = 0.011

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.270s | Y: 0.007m | X: 0.096 | VY: -0.059 | VX: 0.485 | AY: 0.000 | AX: 0.000 | distance = 0.007

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.280s | Y: 0.006m | X: 0.101 | VY: -0.063 | VX: 0.488 | AY: 0.000 | AX: 0.000 | distance = 0.006

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.290s | Y: 0.005m | X: 0.106 | VY: -0.067 | VX: 0.487 | AY: 0.000 | AX: 0.000 | distance = 0.008

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.300s | Y: 0.005m | X: 0.111 | VY: -0.070 | VX: 0.483 | AY: 0.000 | AX: 0.000 | distance = 0.012

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.310s | Y: 0.004m | X: 0.116 | VY: -0.073 | VX: 0.475 | AY: 0.000 | AX: 0.000 | distance = 0.016

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.320s | Y: 0.003m | X: 0.120 | VY: -0.076 | VX: 0.465 | AY: 0.000 | AX: 0.000 | distance = 0.021

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.330s | Y: 0.002m | X: 0.125 | VY: -0.078 | VX: 0.452 | AY: 0.000 | AX: 0.000 | distance = 0.025

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.340s | Y: 0.002m | X: 0.129 | VY: -0.079 | VX: 0.435 | AY: 0.000 | AX: 0.000 | distance = 0.029

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.350s | Y: 0.001m | X: 0.133 | VY: -0.080 | VX: 0.416 | AY: 0.000 | AX: 0.000 | distance = 0.033

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.360s | Y: -0.000m | X: 0.137 | VY: -0.081 | VX: 0.394 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.370s | Y: -0.001m | X: 0.141 | VY: -0.081 | VX: 0.370 | AY: 0.000 | AX: 0.000 | distance = 0.041

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.380s | Y: -0.002m | X: 0.145 | VY: -0.080 | VX: 0.343 | AY: 0.000 | AX: 0.000 | distance = 0.045

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.390s | Y: -0.002m | X: 0.148 | VY: -0.079 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.048

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.400s | Y: -0.003m | X: 0.151 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.410s | Y: -0.004m | X: 0.153 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.053

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: -0.005m | X: 0.156 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.056

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: -0.006m | X: 0.159 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.059

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.006m | X: 0.162 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.062

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: -0.007m | X: 0.165 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.065

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: -0.008m | X: 0.167 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.068

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: -0.009m | X: 0.170 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.071

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: -0.009m | X: 0.173 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.074

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: -0.010m | X: 0.176 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: -0.011m | X: 0.179 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: -0.012m | X: 0.182 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.082

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: -0.013m | X: 0.184 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.085

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: -0.013m | X: 0.187 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.088

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: -0.014m | X: 0.190 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.091

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: -0.015m | X: 0.193 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.094

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: -0.016m | X: 0.196 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.097

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: -0.016m | X: 0.199 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.100

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: -0.017m | X: 0.201 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.103

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.018m | X: 0.204 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.106

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: -0.019m | X: 0.207 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.109

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: -0.020m | X: 0.210 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.112

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: -0.020m | X: 0.213 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.115

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.630s | Y: -0.021m | X: 0.216 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.117

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.640s | Y: -0.022m | X: 0.218 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.120

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.650s | Y: -0.023m | X: 0.221 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.123

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.660s | Y: -0.023m | X: 0.224 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.126

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.670s | Y: -0.024m | X: 0.227 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.129

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.680s | Y: -0.025m | X: 0.230 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.132

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.690s | Y: -0.026m | X: 0.232 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.135

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.700s | Y: -0.027m | X: 0.235 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.138

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.710s | Y: -0.027m | X: 0.238 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.141

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.720s | Y: -0.028m | X: 0.241 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.144

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.730s | Y: -0.029m | X: 0.244 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.147

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.740s | Y: -0.030m | X: 0.247 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.150

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.750s | Y: -0.030m | X: 0.249 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.153

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.760s | Y: -0.031m | X: 0.252 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.155

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.770s | Y: -0.032m | X: 0.255 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.158

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.780s | Y: -0.033m | X: 0.258 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.161

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.790s | Y: -0.033m | X: 0.261 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.164

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.800s | Y: -0.034m | X: 0.264 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.167

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.810s | Y: -0.035m | X: 0.266 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.170

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.820s | Y: -0.036m | X: 0.269 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.173

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.830s | Y: -0.037m | X: 0.272 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.176

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.840s | Y: -0.037m | X: 0.275 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.179

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.850s | Y: -0.038m | X: 0.278 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.182

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.860s | Y: -0.039m | X: 0.281 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.185

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.870s | Y: -0.040m | X: 0.283 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.188

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.880s | Y: -0.040m | X: 0.286 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.191

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.890s | Y: -0.041m | X: 0.289 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.193

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.900s | Y: -0.042m | X: 0.292 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.196

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.910s | Y: -0.043m | X: 0.295 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.199

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.920s | Y: -0.044m | X: 0.298 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.202

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.930s | Y: -0.044m | X: 0.300 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.205

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.940s | Y: -0.045m | X: 0.303 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.208

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.950s | Y: -0.046m | X: 0.306 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.211

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.960s | Y: -0.047m | X: 0.309 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.214

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.970s | Y: -0.047m | X: 0.312 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.217

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.980s | Y: -0.048m | X: 0.314 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.220

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.990s | Y: -0.049m | X: 0.317 | VY: -0.078 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.223

[DEBUG] physicalModel.cpp:93:calculateModel(): amountPoints = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: 0.015m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.098

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.010s | Y: 0.015m | X: 0.006 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.095

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.020s | Y: 0.015m | X: 0.009 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.092

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.030s | Y: 0.015m | X: 0.012 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.089

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.040s | Y: 0.015m | X: 0.015 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.086

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.050s | Y: 0.015m | X: 0.018 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.083

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.060s | Y: 0.015m | X: 0.021 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.070s | Y: 0.015m | X: 0.024 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.080s | Y: 0.015m | X: 0.027 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.075

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.090s | Y: 0.015m | X: 0.030 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.072

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.100s | Y: 0.015m | X: 0.033 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.069

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.110s | Y: 0.015m | X: 0.036 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.066

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.120s | Y: 0.015m | X: 0.039 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.063

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.130s | Y: 0.015m | X: 0.042 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.060

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.140s | Y: 0.015m | X: 0.045 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.057

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.150s | Y: 0.015m | X: 0.048 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.054

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.160s | Y: 0.015m | X: 0.051 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.170s | Y: 0.015m | X: 0.054 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.048

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.180s | Y: 0.015m | X: 0.057 | VY: -0.010 | VX: 0.330 | AY: 0.000 | AX: 0.000 | distance = 0.045

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.190s | Y: 0.015m | X: 0.061 | VY: -0.020 | VX: 0.358 | AY: 0.000 | AX: 0.000 | distance = 0.042

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.200s | Y: 0.014m | X: 0.065 | VY: -0.029 | VX: 0.384 | AY: 0.000 | AX: 0.000 | distance = 0.038

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.210s | Y: 0.014m | X: 0.069 | VY: -0.039 | VX: 0.407 | AY: 0.000 | AX: 0.000 | distance = 0.034

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.220s | Y: 0.014m | X: 0.073 | VY: -0.048 | VX: 0.427 | AY: 0.000 | AX: 0.000 | distance = 0.030

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.230s | Y: 0.013m | X: 0.078 | VY: -0.057 | VX: 0.445 | AY: 0.000 | AX: 0.000 | distance = 0.026

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.240s | Y: 0.012m | X: 0.082 | VY: -0.065 | VX: 0.459 | AY: 0.000 | AX: 0.000 | distance = 0.022

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.250s | Y: 0.012m | X: 0.087 | VY: -0.073 | VX: 0.471 | AY: 0.000 | AX: 0.000 | distance = 0.018

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.260s | Y: 0.011m | X: 0.092 | VY: -0.081 | VX: 0.480 | AY: 0.000 | AX: 0.000 | distance = 0.014

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.270s | Y: 0.010m | X: 0.096 | VY: -0.088 | VX: 0.485 | AY: 0.000 | AX: 0.000 | distance = 0.011

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.280s | Y: 0.009m | X: 0.101 | VY: -0.094 | VX: 0.488 | AY: 0.000 | AX: 0.000 | distance = 0.009

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.290s | Y: 0.008m | X: 0.106 | VY: -0.100 | VX: 0.487 | AY: 0.000 | AX: 0.000 | distance = 0.010

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.300s | Y: 0.007m | X: 0.111 | VY: -0.105 | VX: 0.483 | AY: 0.000 | AX: 0.000 | distance = 0.013

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.310s | Y: 0.006m | X: 0.116 | VY: -0.110 | VX: 0.475 | AY: 0.000 | AX: 0.000 | distance = 0.017

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.320s | Y: 0.005m | X: 0.120 | VY: -0.114 | VX: 0.465 | AY: 0.000 | AX: 0.000 | distance = 0.021

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.330s | Y: 0.004m | X: 0.125 | VY: -0.117 | VX: 0.452 | AY: 0.000 | AX: 0.000 | distance = 0.025

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.340s | Y: 0.002m | X: 0.129 | VY: -0.119 | VX: 0.435 | AY: 0.000 | AX: 0.000 | distance = 0.029

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.350s | Y: 0.001m | X: 0.133 | VY: -0.121 | VX: 0.416 | AY: 0.000 | AX: 0.000 | distance = 0.033

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.360s | Y: -0.000m | X: 0.137 | VY: -0.121 | VX: 0.394 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.370s | Y: -0.001m | X: 0.141 | VY: -0.121 | VX: 0.370 | AY: 0.000 | AX: 0.000 | distance = 0.041

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.380s | Y: -0.003m | X: 0.145 | VY: -0.120 | VX: 0.343 | AY: 0.000 | AX: 0.000 | distance = 0.045

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.390s | Y: -0.004m | X: 0.148 | VY: -0.119 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.048

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.400s | Y: -0.005m | X: 0.151 | VY: -0.116 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.410s | Y: -0.006m | X: 0.153 | VY: -0.116 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.054

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: -0.007m | X: 0.156 | VY: -0.116 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.057

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: -0.008m | X: 0.159 | VY: -0.116 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.060

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.010m | X: 0.162 | VY: -0.116 | VX: 0.283 | AY: 0.000 | AX: 0.000 | distance = 0.063
